updateDate	line	rule	project	effort	type	cleanCodeAttribute	issueStatus	flows	scope	key	severity	comments	author	cleanCodeAttributeCategory	messageFormattings	impacts	message	creationDate	quickFixAvailable	tags	codeVariants	component	prioritizedRule	textRange	debt	hash	status
2025-12-26T21:31:26-0300	10.0	dartanalyzer:directives_ordering	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	79d02f97-4593-4c40-97bc-2991e4e3087b	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Sort directive sections alphabetically	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=38.0}	1min	67669e4b24177e643f7d6ff70a82d630	OPEN
2025-12-26T21:31:26-0300	10.0	dartanalyzer:prefer_double_quotes	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7ce081f9-7597-401d-a206-459dd489ffb4	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=38.0}	1min	67669e4b24177e643f7d6ff70a82d630	OPEN
2025-12-26T21:31:26-0300	10.0	dartanalyzer:always_use_package_imports	Economizapp-Gemini	5min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	84ba0772-90e3-4085-8916-abf75d5bf494	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Use 'package:' imports for files in the 'lib' directory	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=38.0}	5min	67669e4b24177e643f7d6ff70a82d630	OPEN
2025-12-26T21:31:26-0300	15.0	dartanalyzer:prefer_double_quotes	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	30ddc289-b30e-447f-ae86-e2db950a93b4	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=15.0, endLine=15.0, startOffset=0.0, endOffset=64.0}	1min	91c6ecfe6038eba2d603694f8dbeebb3	OPEN
2025-12-26T21:31:26-0300	15.0	dartanalyzer:always_specify_types	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3d42a12b-f009-4c5a-b829-b35e248126b4	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=15.0, endLine=15.0, startOffset=0.0, endOffset=64.0}	1min	91c6ecfe6038eba2d603694f8dbeebb3	OPEN
2025-12-26T21:31:26-0300	15.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7125e133-cd26-4822-b4d8-a680d9734790	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=15.0, endLine=15.0, startOffset=0.0, endOffset=64.0}	10min	91c6ecfe6038eba2d603694f8dbeebb3	OPEN
2025-12-26T21:31:26-0300	15.0	dartanalyzer:constant_identifier_names	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	af792941-2808-4ad1-a165-962ef60ed101	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	The constant name 'SUPABASE_URL' isn't a lowerCamelCase identifier	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=15.0, endLine=15.0, startOffset=0.0, endOffset=64.0}	1min	91c6ecfe6038eba2d603694f8dbeebb3	OPEN
2025-12-26T21:31:26-0300	16.0	dartanalyzer:always_specify_types	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	1d76e686-638d-4583-a0c1-a70168c7902a	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=16.0, endLine=16.0, startOffset=0.0, endOffset=25.0}	1min	166a3e5946f8bec72e515d610ce8ac2c	OPEN
2025-12-26T21:31:26-0300	16.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	44d968cc-b26a-4011-a3ac-fd414100bc64	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=16.0, endLine=16.0, startOffset=0.0, endOffset=25.0}	10min	166a3e5946f8bec72e515d610ce8ac2c	OPEN
2025-12-26T21:31:26-0300	16.0	dartanalyzer:constant_identifier_names	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	732cba8d-e37a-4862-84a4-7ac6576ae066	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	The constant name 'SUPABASE_ANON_KEY' isn't a lowerCamelCase identifier	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=16.0, endLine=16.0, startOffset=0.0, endOffset=25.0}	1min	166a3e5946f8bec72e515d610ce8ac2c	OPEN
2025-12-26T21:31:26-0300	17.0	dartanalyzer:prefer_double_quotes	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	34c67998-a3bd-4521-b6ca-e215912ed2e4	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=17.0, endLine=17.0, startOffset=0.0, endOffset=215.0}	1min	187be43dec41dc3b45c82ee3cc463758	OPEN
2025-12-26T21:31:26-0300	17.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3ce8364a-131f-4b0f-b2b4-d705e409f870	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=17.0, endLine=17.0, startOffset=0.0, endOffset=215.0}	1min	187be43dec41dc3b45c82ee3cc463758	OPEN
2025-12-26T21:31:26-0300	27.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	52a80f28-2c82-4936-a4fe-d81db6d1ac1e	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=27.0, endLine=27.0, startOffset=0.0, endOffset=81.0}	1min	7b780586230ca63148d9bf1fb9a1c800	OPEN
2025-12-26T21:31:26-0300	27.0	dartanalyzer:avoid_redundant_argument_values	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	97425994-98b7-49cd-8719-412df4625f33	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	The value of the argument is redundant because it matches the default value	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=27.0, endLine=27.0, startOffset=0.0, endOffset=81.0}	1min	7b780586230ca63148d9bf1fb9a1c800	OPEN
2025-12-26T21:31:26-0300	27.0	dartanalyzer:avoid_redundant_argument_values	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	edc6ad46-b8af-4017-822f-104afeff8383	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	The value of the argument is redundant because it matches the default value	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=27.0, endLine=27.0, startOffset=0.0, endOffset=81.0}	1min	7b780586230ca63148d9bf1fb9a1c800	OPEN
2025-12-26T21:31:26-0300	34.0	dartanalyzer:always_specify_types	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	ceb8d20a-9d3e-45bc-8d80-90e044d1ad4d	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=34.0, endLine=34.0, startOffset=0.0, endOffset=18.0}	1min	d8df1782f304ee3ab2fc141aee4ad832	OPEN
2025-12-26T21:31:26-0300	36.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c798ea85-92c6-4663-81c3-cfa60eca31a6	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=36.0, endLine=36.0, startOffset=0.0, endOffset=88.0}	1min	fbfd07a3a3ec8aeea1f92d417956bdd9	OPEN
2025-12-26T21:31:26-0300	37.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	49f275f8-6f8a-4104-929d-3fbbaef17e43	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=37.0, endLine=37.0, startOffset=0.0, endOffset=90.0}	1min	c66bd028f19776f8379640c80204b4c5	OPEN
2025-12-26T21:31:26-0300	38.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	9c862d0c-d76e-4513-8034-9f6af0505442	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=38.0, endLine=38.0, startOffset=0.0, endOffset=84.0}	1min	350704b2271c363d89c10e98b072918e	OPEN
2025-12-26T21:31:26-0300	45.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	59727bff-eb09-460a-82db-4cf9e5d9cf94	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=45.0, endLine=45.0, startOffset=0.0, endOffset=43.0}	10min	eabc48b0bdd9b4c3bd26ac6883e8dc61	OPEN
2025-12-26T21:31:26-0300	46.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	98782ce5-e5b8-4144-993e-b631965a2558	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=46.0, endLine=46.0, startOffset=0.0, endOffset=33.0}	10min	1e49cef36d5bcc781064d05431468bbd	OPEN
2025-12-26T21:31:26-0300	49.0	dartanalyzer:prefer_final_parameters	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	43406fb2-4f81-459a-bd33-d13af3abf5be	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	The parameter 'context' should be final	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=49.0, endLine=49.0, startOffset=0.0, endOffset=38.0}	1min	27bad62df76e267bd8e5158c080c6f1a	OPEN
2025-12-26T21:31:26-0300	49.0	dartanalyzer:prefer_expression_function_bodies	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	a526a365-aa26-4575-84c0-735d7f139b90	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of a block function body	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=49.0, endLine=49.0, startOffset=0.0, endOffset=38.0}	1min	27bad62df76e267bd8e5158c080c6f1a	OPEN
2025-12-26T21:31:26-0300	51.0	dartanalyzer:prefer_double_quotes	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	35814c81-26eb-4cf0-a409-e92c2652aedb	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/main.dart	false	{startLine=51.0, endLine=51.0, startOffset=0.0, endOffset=27.0}	1min	5d20417444675077947e791525522674	OPEN
2025-12-26T21:31:26-0300	3.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	645875b1-cef0-4668-8790-fa2ed1fa61bf	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=3.0, endLine=3.0, startOffset=0.0, endOffset=15.0}	10min	64d4cf144efef82d77cf72861297f4f7	OPEN
2025-12-26T21:31:26-0300	4.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	f8e1cf72-130b-4237-9b4e-8be997377e2c	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=4.0, endLine=4.0, startOffset=0.0, endOffset=18.0}	10min	2d0608624d2d2c64be8ff59264bd0bed	OPEN
2025-12-26T21:31:26-0300	5.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	8f106472-78bb-409b-bb61-3b756ec46cf9	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=5.0, endLine=5.0, startOffset=0.0, endOffset=20.0}	10min	7c814de1be6790f76c1449c493daa987	OPEN
2025-12-26T21:31:26-0300	6.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	0e2be876-7e03-4dcc-88d6-970099fa35c0	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=6.0, endLine=6.0, startOffset=0.0, endOffset=23.0}	10min	f89e36d5ef71e60a31d7b1106b63b9e6	OPEN
2025-12-26T21:31:26-0300	7.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3b46ac62-466e-4753-a4a9-0168ad32955f	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=7.0, endLine=7.0, startOffset=0.0, endOffset=32.0}	10min	6bf3b84f893ab6a097a3b00b396922ee	OPEN
2025-12-26T21:31:26-0300	8.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3c3a15a6-8f6d-42f9-b1c0-07947f41acba	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=8.0, endLine=8.0, startOffset=0.0, endOffset=22.0}	10min	df831ff8a4f2d97d97308217b150736b	OPEN
2025-12-26T21:31:26-0300	9.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7f0c9a6e-bf1d-498e-a035-fc5850f54a5a	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=9.0, endLine=9.0, startOffset=0.0, endOffset=22.0}	10min	841e568335efca05de968cb82ea764f9	OPEN
2025-12-26T21:31:26-0300	10.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	42425c47-48aa-4e9a-a6b3-ebf0ce2f43ac	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=24.0}	10min	44b3374c7409aeb29fbf284abb8eb7dc	OPEN
2025-12-26T21:31:26-0300	11.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	4c1be305-b835-4157-bdc2-9b1a40c3bd04	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=11.0, endLine=11.0, startOffset=0.0, endOffset=25.0}	10min	6e61dd27f8cbade3a4177c2908107574	OPEN
2025-12-26T21:31:26-0300	13.0	dartanalyzer:sort_constructors_first	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	8710d3fb-e426-4725-b967-38f9c4d59a76	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	constructor declarations	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=13.0, endLine=13.0, startOffset=0.0, endOffset=11.0}	1min	38e2ba62458266d4e48532c8873c36bf	OPEN
2025-12-26T21:31:26-0300	13.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c49ecb3a-3f04-49e6-a48a-da5d9957c061	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=13.0, endLine=13.0, startOffset=0.0, endOffset=11.0}	10min	38e2ba62458266d4e48532c8873c36bf	OPEN
2025-12-26T21:31:26-0300	24.0	dartanalyzer:sort_constructors_first	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3c3a0bff-cf7f-4e74-a874-7e77c7a031c7	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	constructor declarations	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=53.0}	1min	566491e46027d8f8184fb5040a7da1b3	OPEN
2025-12-26T21:31:26-0300	24.0	dartanalyzer:public_member_api_docs	Economizapp-Gemini	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	48952d65-26da-4677-bcdc-f3815fecdcfa	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=53.0}	10min	566491e46027d8f8184fb5040a7da1b3	OPEN
2025-12-26T21:31:26-0300	24.0	dartanalyzer:prefer_final_parameters	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	4b0b733c-b634-40ec-93a1-b1aa4a8bd471	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	The parameter 'map' should be final	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=53.0}	1min	566491e46027d8f8184fb5040a7da1b3	OPEN
2025-12-26T21:31:26-0300	24.0	dartanalyzer:prefer_expression_function_bodies	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	570364a1-d52c-4e05-9c0b-01d998fb0afb	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of a block function body	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=53.0}	1min	566491e46027d8f8184fb5040a7da1b3	OPEN
2025-12-26T21:31:26-0300	26.0	dartanalyzer:prefer_double_quotes	Economizapp-Gemini	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	fc281fb5-3766-4088-b452-ba6e6a319aab	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:31:26-0300	false			Economizapp-Gemini:lib/src/models/mercado.dart	false	{startLine=26.0, endLine=26.0, startOffset=0.0, endOffset=30.0}	1min	5f8720a605eef70c93fa3ba3eac5cf4f	OPEN
